Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,4420,2,-145,-3.18,4685,4770,4380,209773,942015422,88607576460,20046963,KSQ
060560,KR7060560000,HC홈센타,KOSDAQ,중견기업부,698,3,0,0.0,709,709,693,51600,35981002,88604125584,126940008,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1754,2,-11,-0.62,1763,1790,1735,335569,587662604,88603976520,50515380,KSQ
006890,KR7006890008,태경케미컬,KOSPI,,7630,1,10,0.13,7620,7650,7560,22325,170085530,88508000000,11600000,STK
002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5830,2,-20,-0.34,5850,5950,5770,98869,577289465,88444015000,15170500,KSQ
000590,KR7000590000,CS홀딩스,KOSPI,,76600,2,-2100,-2.67,78700,78700,76000,2830,216511050,88433321200,1154482,STK
478560,KR7478560006,블랙야크아이앤씨,KOSDAQ,벤처기업부,3420,1,10,0.29,3400,3470,3345,49579,169421615,88339619160,25830298,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2205,2,-10,-0.45,2215,2240,2175,221172,487035545,88200000000,40000000,KSQ
104200,KR7104200001,NHN벅스,KOSDAQ,중견기업부,5940,2,-80,-1.33,6210,6210,5740,144525,846877675,88075647000,14827550,KSQ
234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1254,2,-11,-0.87,1264,1264,1240,679407,848852448,88029527190,70198985,KSQ
069540,KR7069540003,빛과전자,KOSDAQ,중견기업부,1443,2,-42,-2.83,1485,1505,1405,3186648,4580310831,88008790779,60990153,KSQ
348080,KR7348080003,큐라티스,KOSDAQ,투자주의환기종목(소속부없음),1073,2,-10,-0.92,1083,1095,1056,179777,193183123,87757229962,81786794,KSQ
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2755,1,80,2.99,2740,2800,2635,75650,206115504,87484749500,31754900,KSQ
079980,KR7079980009,휴비스,KOSPI,,2530,2,-25,-0.98,2535,2555,2510,85630,216539299,87285000000,34500000,STK
013870,KR7013870001,지엠비코리아,KOSPI,,4575,2,-90,-1.93,4660,4660,4475,63788,289275148,87255681000,19072280,STK
027830,KR7027830009,대성창투,KOSDAQ,벤처기업부,1606,1,16,1.01,1600,1608,1579,223781,356292017,86724000000,54000000,KSQ
317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,10110,2,-110,-1.08,10170,10180,9940,18170,182778375,86405307090,8546519,KSQ
111380,KR7111380002,동인기연,KOSPI,,14100,1,10,0.07,13950,14200,13950,8104,114598750,86404800000,6128000,STK
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,4465,1,25,0.56,4430,4480,4350,40517,179186218,86360203815,19341591,KSQ
265560,KR7265560003,영화테크,KOSDAQ,우량기업부,8070,1,140,1.77,7850,8130,7730,141425,1130476490,86269752600,10690180,KSQ
126880,KR7126880004,제이엔케이글로벌,KOSDAQ,우량기업부,3715,2,-20,-0.54,3765,3765,3630,74336,274771495,86206214645,23204903,KSQ
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3375,2,-45,-1.32,3405,3420,3355,117720,398014344,86109763500,25514004,KSQ
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,4175,2,-30,-0.71,4205,4205,4160,443,1852750,85954900000,20588000,KSQ
001275,KR7001271006,부국증권우,KOSPI,,28600,3,0,0.0,28750,28750,28500,4268,121733200,85800000000,3000000,STK
042500,KR7042500009,링네트,KOSDAQ,우량기업부,3840,2,-40,-1.03,3880,3890,3800,183242,700418168,85597992960,22291144,KSQ
104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,5080,2,-30,-0.59,5110,5160,4995,129662,654792410,85397604160,16810552,KSQ
010040,KR7010040004,한국내화,KOSPI,,2075,1,5,0.24,2070,2100,2050,24367,50504466,85214153650,41067062,STK
104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,6660,2,-210,-3.06,6750,6860,6510,158575,1048211780,85153028400,12785740,KSQ
072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,5900,1,10,0.17,5850,6190,5850,79028,473173225,84996615400,14406206,KSQ
019990,KR7019990001,에너토크,KOSDAQ,중견기업부,8710,1,60,0.69,9550,9550,8640,667104,6031410810,84975526480,9756088,KSQ
046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,1868,1,66,3.66,1846,1900,1688,333542,608391796,84939181672,45470654,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,5180,2,-20,-0.38,5260,5300,5150,145949,761163000,84717864000,16354800,KSQ
003780,KR7003780004,진양산업,KOSPI,,6510,1,60,0.93,6450,6600,6420,70050,453837490,84630000000,13000000,STK
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,2900,3,0,0.0,2895,2980,2800,72721,211068167,84602027700,29173113,KSQ
372910,KR7372910000,한컴라이프케어,KOSPI,,3055,1,90,3.04,2980,3450,2910,10217838,33380004148,84545310330,27674406,STK
007280,KR7007280001,한국특강,KOSPI,,1390,2,-9,-0.64,1407,1407,1388,28734,40019701,84530502290,60813311,STK
142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,3885,2,-10,-0.26,3885,3920,3850,61208,237380390,84467382510,21741926,KSQ
163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,12410,2,-260,-2.05,12560,12950,12390,64067,801085355,84407098990,6801539,KSQ
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1088,1,13,1.21,1082,1100,1065,269061,291318967,84373318528,77549006,KSQ
331380,KR7331380006,포커스에이아이,KOSDAQ,투자주의환기종목(소속부없음),2855,2,-70,-2.39,2930,3050,2755,515764,1488019187,84321014630,29534506,KSQ
228850,KR7228850004,레이언스,KOSDAQ,우량기업부,5080,1,10,0.2,5080,5090,5010,10612,53477435,84282351120,16591014,KSQ
0013V0,KR70013V0002,삼진식품,KOSDAQ,중견기업부,8480,1,10,0.12,8550,8660,8310,284245,2392398450,84110202880,9918656,KSQ
041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,6900,2,-120,-1.71,7020,7090,6880,18719,130428160,84102237000,12188730,KSQ
214270,KR7214270001,FSN,KOSDAQ,중견기업부,1924,1,38,2.01,1886,1970,1880,332762,640326008,84061405116,43690959,KSQ
357880,KR7357880004,SKAI,KOSDAQ,기술성장기업부,1791,2,-1,-0.06,1792,1850,1767,464678,833475288,83996141238,46899018,KSQ
173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,6430,2,-70,-1.08,6460,6510,6350,52692,337647500,83888821390,13046473,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5170,2,-80,-1.52,5270,5360,5120,167534,874037475,83869704600,16222380,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2565,1,15,0.59,2560,2585,2540,137965,353037111,83835090990,32684246,KSQ
475430,KR7475430005,키스트론,KOSDAQ,중견기업부,4695,2,-95,-1.98,4800,4815,4675,73246,345611624,83796876450,17848110,KSQ
045660,KR7045660008,에이텍,KOSDAQ,벤처기업부,10140,2,-20,-0.2,10200,10200,10070,36185,365902480,83756400000,8260000,KSQ
212710,KR7212710008,아이에스티이,KOSDAQ,기술성장기업부,8900,1,610,7.36,8300,8930,8260,338380,2946879400,83753254200,9410478,KSQ
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,7990,1,20,0.25,7970,8050,7900,25242,200969330,83642444090,10468391,KSQ
012690,KR7012690004,모나리자,KOSPI,,2285,1,10,0.44,2285,2390,2240,594719,1362549237,83565317675,36571255,STK
265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,4645,2,-105,-2.21,4740,4740,4575,119008,549765158,82976422000,17863600,KSQ
004100,KR7004100004,태양금속,KOSPI,,2260,2,-30,-1.31,2290,2290,2210,355933,795272238,82942000000,36700000,STK
054620,KR7054620000,APS,KOSDAQ,중견기업부,4500,1,70,1.58,4460,4655,4355,145577,658433707,82773994500,18394221,KSQ
338100,KR7338100001,NH프라임리츠,KOSPI,,4430,1,45,1.03,4360,4440,4360,113614,500961923,82663800000,18660000,STK
076610,KR7076610005,해성옵틱스,KOSDAQ,벤처기업부,1709,4,394,29.96,1345,1709,1320,23806535,37777089473,82660481332,48367748,KSQ
115440,KR7115440000,우리넷,KOSDAQ,우량기업부,7650,2,-30,-0.39,7640,7760,7570,165336,1262174585,82576333800,10794292,KSQ
036090,KR7036090009,위지트,KOSDAQ,중견기업부,696,2,-12,-1.69,708,709,678,1311133,908248527,82401029664,118392284,KSQ
096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,2235,2,-65,-2.83,2410,2410,2220,507370,1145639457,82370393070,36854762,KSQ
377030,KR7377030002,비트맥스,KOSDAQ,기술성장기업부,1961,2,-34,-1.7,2010,2105,1955,358981,720454729,82238660944,41937104,KSQ
242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,2370,1,240,11.27,2155,2605,2150,14133586,34214543287,82016845680,34606264,KSQ
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4090,2,-25,-0.61,4140,4140,4050,113446,462123419,81996197300,20047970,KSQ
222810,KR7222810004,세토피아,KOSDAQ,관리종목(소속부없음),5400,0,0,0.0,0,0,0,0,0,81712098000,15131870,KSQ
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,2160,2,-20,-0.92,2180,2180,2145,83948,181616025,81671427360,37810846,KSQ
011320,KR7011320009,유니크,KOSDAQ,우량기업부,4225,2,-20,-0.47,4215,4260,4120,46342,194846087,81629936375,19320695,KSQ
011390,KR7011390002,부산산업,KOSPI,,77300,2,-1100,-1.4,77800,78900,76300,5328,412436150,81628800000,1056000,STK
175250,KR7175250000,아이큐어,KOSDAQ,관리종목(소속부없음),2170,0,0,0.0,0,0,0,0,0,81501658560,37558368,KSQ
094850,KR7094850005,참좋은여행,KOSDAQ,벤처기업부,5820,2,-10,-0.17,5860,5870,5760,94909,550507020,81480000000,14000000,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,5520,2,-90,-1.6,5610,5650,5450,37631,207757870,81310698480,14730199,KSQ
006880,KR7006880009,신송홀딩스,KOSPI,,6860,2,-90,-1.29,6900,7030,6840,32948,226715160,81145965880,11828858,STK
261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,3020,1,125,4.32,2875,3075,2845,250747,747995379,81133042920,26865246,KSQ
424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,13700,1,690,5.3,13490,13930,13020,194374,2644391110,81088793000,5918890,KSQ
412540,KR7412540007,제일엠앤에스,KOSDAQ,관리종목(소속부없음),3935,0,0,0.0,0,0,0,0,0,81063616775,20600665,KSQ
009770,KR7009770009,삼정펄프,KOSPI,,32400,1,900,2.86,31500,32550,31350,5795,184732050,80999060400,2499971,STK
105330,KR7105330005,케이엔더블유,KOSDAQ,중견기업부,5020,2,-140,-2.71,5240,5240,4785,54651,274869510,80621340560,16060028,KSQ
262260,KR7262260003,에이프로,KOSDAQ,우량기업부,5550,2,-70,-1.25,5600,5630,5440,63390,351770075,80298243600,14468152,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,693,2,-1,-0.14,692,701,682,499646,343976014,80209129770,115741890,KSQ
078590,KR7078590007,휴림에이텍,KOSDAQ,벤처기업부,1011,2,-90,-8.17,1042,1111,980,14954049,15297326376,80191458450,79318950,KSQ
001260,KR7001260009,남광토건,KOSPI,,8150,3,0,0.0,8150,8230,8110,27879,227572460,80135461800,9832572,STK
393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,5130,2,-100,-1.91,5190,5230,5090,78955,405825845,80102610720,15614544,KSQ
006090,KR7006090005,사조오양,KOSPI,,8500,2,-150,-1.73,8840,8840,8430,17581,150893320,80093281500,9422739,STK
302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,8140,1,570,7.53,8670,8880,7760,967822,8165464020,80042313120,9833208,KSQ
032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4810,1,10,0.21,4800,4820,4755,68409,327533674,79958039330,16623293,KSQ
215360,KR7215360009,우리산업,KOSDAQ,우량기업부,8750,2,-190,-2.13,8930,8940,8650,49636,433960525,79906426250,9132163,KSQ
033320,KR7033320003,제이씨현시스템,KOSDAQ,벤처기업부,4180,2,-25,-0.59,4205,4205,4130,49719,206775515,79898325760,19114432,KSQ
474610,KR7474610003,RF시스템즈,KOSDAQ,벤처기업부,5950,2,-180,-2.94,6130,6210,5840,122741,733348675,79895540900,13427822,KSQ
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,8550,1,100,1.18,8450,8560,8140,58722,487867475,79867268550,9341201,KSQ
001470,KR7001470004,삼부토건,KOSPI,,347,0,0,0.0,0,0,0,0,0,79699592928,229681824,STK
060310,KR7060310000,3S,KOSDAQ,벤처기업부,1502,2,-15,-0.99,1517,1520,1486,282511,422828230,79694678080,53059040,KSQ
009200,KR7009200007,무림페이퍼,KOSPI,,1914,3,0,0.0,1922,1928,1908,50936,97421498,79640219340,41609310,STK
063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1730,1,9,0.52,1732,1732,1707,228348,392575523,79630436420,46029154,KSQ
002795,KR7002791002,아모레퍼시픽홀딩스우,KOSPI,,12350,1,40,0.32,12380,12440,12270,16996,210238510,79580559500,6443770,STK
263600,KR7263600009,덕우전자,KOSDAQ,중견기업부,4995,2,-115,-2.25,5120,5140,4985,96544,484930687,79571898450,15930310,KSQ
222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
007590,KR7007590003,동방아그로,KOSPI,,5840,2,-10,-0.17,5850,5850,5820,4457,26028220,79526649680,13617577,STK
347860,KR7347860009,알체라,KOSDAQ,벤처기업부,2045,2,-15,-0.73,2120,2120,2010,327748,668354298,79163915245,38710961,KSQ
014470,KR7014470009,부방,KOSDAQ,중견기업부,1318,2,-4,-0.3,1322,1340,1312,92729,122671201,79148878680,60052260,KSQ
040350,KR7040350001,크레오에스지,KOSDAQ,투자주의환기종목(소속부없음),810,1,5,0.62,805,817,794,219346,177072263,79058155410,97602661,KSQ
388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,2580,2,-25,-0.96,2605,2620,2555,175082,451654199,78972244260,30609397,KSQ
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,2990,2,-110,-3.55,3110,3195,2975,955348,2906400412,78835293810,26366319,KSQ
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,910,1,55,6.43,850,934,845,71576,63805760,78771884100,86562510,KSQ
246960,KR7246960009,SCL사이언스,KOSDAQ,기술성장기업부,2315,1,25,1.09,2285,2395,2250,31659,72487620,78749463805,34017047,KSQ
009180,KR7009180001,한솔로지스틱스,KOSPI,,2795,1,20,0.72,2775,2805,2750,73188,203382934,78695530875,28155825,STK
317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,4965,1,65,1.33,4900,5180,4815,22974,113299952,78653285820,15841548,KSQ
196300,KR7196300008,HLB펩,KOSDAQ,관리종목(소속부없음),8450,1,80,0.96,8370,8790,7830,16621,139498630,78529213100,9293398,KSQ
024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2190,2,-30,-1.35,2200,2230,2105,555119,1205792663,78443620950,35819005,KSQ
010280,KR7010280006,아이티센엔텍,KOSDAQ,중견기업부,1202,1,98,8.88,1107,1237,1098,2879998,3412250456,78278790772,65123786,KSQ
092780,KR7092780006,DYP,KOSPI,,5920,2,-130,-2.15,5820,6020,5710,274444,1609368230,77957283200,13168460,STK
159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,3890,1,15,0.39,3850,3900,3850,27984,108551025,77926954040,20032636,KSQ
340360,KR7340360007,다보링크,KOSDAQ,중견기업부,1527,1,81,5.6,1492,1539,1445,489334,740582214,77896712043,51012909,KSQ
299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,2640,3,0,0.0,2650,2705,2595,368532,972783530,77887859280,29502977,KSQ
032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,5590,2,-50,-0.89,5640,5740,5580,20131,113463430,77877694310,13931609,KSQ
054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4845,2,-5,-0.1,4850,4865,4805,32355,156225280,77865400050,16071290,KSQ
005750,KR7005750005,대림바스,KOSPI,,4670,2,-65,-1.37,4735,4735,4610,23774,110780627,77859360800,16672240,STK
052220,KR7052220001,iMBC,KOSDAQ,중견기업부,3375,1,10,0.3,3325,3410,3325,139038,468836180,77625000000,23000000,KSQ
000220,KR7000220004,유유제약,KOSPI,,4555,1,15,0.33,4530,4575,4505,67153,304907440,77582358805,17032351,STK
451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,9830,1,30,0.31,9610,9840,9610,42311,412971300,77407426130,7874611,KSQ
384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,4310,2,-25,-0.58,4330,4375,4235,97778,420381557,77350242520,17946692,KSQ
066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,8310,2,-140,-1.66,8450,8470,8200,118503,985605940,77047170510,9271621,KSQ
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,10900,1,750,7.39,10440,11700,10290,780748,8675389355,77031662500,7067125,KSQ
351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,9290,2,-260,-2.72,9450,9470,9170,104918,974511735,77000350800,8288520,KSQ
140070,KR7140070004,서플러스글로벌,KOSDAQ,우량기업부,2080,2,-20,-0.95,2100,2100,2060,58398,121129970,76935040000,36988000,KSQ
153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5240,1,40,0.77,5230,5250,5125,26204,135739325,76870579920,14669958,KSQ
199550,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,6250,2,-70,-1.11,6300,6350,6000,40683,254546920,76661193750,12265791,KSQ
018500,KR7018500009,동원금속,KOSPI,,1631,2,-59,-3.49,1681,1684,1590,873627,1413887160,76257295723,46754933,STK
041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4010,1,10,0.25,4000,4040,3955,159304,636272361,76190000000,19000000,KSQ
024740,KR7024740003,한일단조,KOSDAQ,우량기업부,2315,2,-25,-1.07,2350,2350,2280,486697,1118565360,76156668435,32897049,KSQ
004830,KR7004830006,덕성,KOSPI,,4850,2,-65,-1.32,4915,4935,4820,92723,451404453,76048000000,15680000,STK
171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,2115,1,25,1.2,2100,2115,2090,43246,90845472,75932222400,35901760,KSQ
071090,KR7071090005,하이스틸,KOSPI,,3760,1,80,2.17,3690,3840,3680,371101,1396297057,75919930960,20191471,STK
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2415,2,-5,-0.21,2390,2435,2390,174663,420153630,75885054945,31422383,KSQ
065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,2390,2,-30,-1.24,2410,2455,2380,300574,724324747,75865559680,31742912,KSQ
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3885,3,0,0.0,3895,3985,3850,57557,225507660,75657880830,19474358,KSQ
016250,KR7016250003,SGC E&C,KOSDAQ,중견기업부,15020,2,-130,-0.86,15240,15370,14750,7649,113960970,75655529720,5036986,KSQ
004590,KR7004590006,한국가구,KOSDAQ,중견기업부,5040,1,20,0.4,5090,5090,4985,53246,266823900,75600000000,15000000,KSQ
081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3115,3,0,0.0,3135,3145,3090,82919,257630183,75596072230,24268402,KSQ
270520,KR7270520000,앱튼,KOSDAQ,벤처기업부,382,2,-3,-0.78,385,412,375,2898363,1139785935,75097054154,196589147,KSQ
365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,2420,1,125,5.45,2275,2430,2215,162213,379006188,74915025240,30956622,KSQ
099410,KR7099410003,동방선기,KOSDAQ,벤처기업부,5340,1,30,0.56,5360,5460,5290,176919,948485290,74760000000,14000000,KSQ
128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,3010,2,-15,-0.5,3040,3040,2995,97132,292348360,74658140690,24803369,KSQ
393970,KR7393970009,대진첨단소재,KOSDAQ,벤처기업부,4190,2,-90,-2.1,4280,4295,4110,312486,1303881659,74585435800,17800820,KSQ
040910,KR7040910002,아이씨디,KOSDAQ,투자주의환기종목(소속부없음),4005,1,55,1.39,3950,4020,3880,47117,186060150,74389971375,18574275,KSQ
222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5510,1,10,0.18,5500,5600,5400,18304,100092760,74353025470,13494197,KSQ
352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,5870,2,-90,-1.51,5960,5960,5780,45334,265407915,74183897740,12637802,KSQ
460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,3710,1,10,0.27,3720,3750,3660,93656,346826780,74008207840,19948304,KSQ
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,3950,2,-5,-0.13,3955,3955,3905,11445,44981315,73944000000,18720000,KSQ
457370,KR7457370005,한켐,KOSDAQ,중견기업부,9210,2,-200,-2.13,9400,9460,9150,209334,1943369715,73929904140,8027134,KSQ
340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,1394,2,-81,-5.49,1186,1457,1185,12648794,17042303230,73888203300,53004450,KSQ
024900,KR7024900003,디와이덕양,KOSPI,,2260,2,-35,-1.53,2295,2295,2205,96021,215776577,73596854800,32564980,STK
031820,KR7031820004,아이티센씨티에스,KOSPI,,607,2,-6,-0.98,611,620,600,570248,346503103,73478239862,121051466,STK
0010V0,KR70010V0005,제이피아이헬스케어,KOSDAQ,벤처기업부,14380,2,-200,-1.37,14670,14670,14190,22409,320440020,73415652000,5105400,KSQ
